product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
1882,"Sáp dưỡng ẩm Vaseline Fobelife làm mềm da, làm dịu da, cải thiện da bị khô (50g)","Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể","Sáp dưỡng ẩm, làm mềm da, làm dịu da khi bị: Khô rát, nứt nẻ. Dưỡng môi mềm mịn căng mọng.",Dạng sáp,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_4_03428700c2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_5_8cd682d105.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_2_a321746db8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_6_2d60c324ec.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_5_8cd682d105.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_3_651915d473.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_1_96ac22f0e9.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sap-duong-am-lam-mem-da-vaseline-fobelife-50-g.html
1883,"Kem thoa da Tiacortisol dưỡng ẩm, làm mềm dịu vùng da bị khô, nhờn (8g)","Dưỡng da bị khô, thiếu ẩm","Dược mỹ phẩm>>Giải pháp làn da>>Dưỡng da bị khô, thiếu ẩm","Dùng thoa da tại chỗ. Dưỡng ẩm, làm mềm dịu vùng da bị khô, nhờn (do mất nước, khô do nắng).",Dạng kem,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00435_7908a5a347.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00432_18940357d4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00425_4231101f78.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00426_e178c439d5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00427_4b9e8ef63c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00429_5b95a15afb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00430_f64a01f333.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00431_821e50e22c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00067_26e17ef1d3.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-thoa-da-tiacortisol-8-g.html
1884,Sữa chống nắng dưỡng ẩm kiềm dầu NeoAqua Sunscreen Expert Milk SPF50+ (30ml),Chống nắng toàn thân,Dược mỹ phẩm>>Chăm sóc cơ thể>>Chống nắng toàn thân,"Bảo vệ da trước tác hại của tia UV, đặc biệt khi thời tiết nắng nóng.",Việt Nam,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_9003_7e22ddc19e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_8987_5f4b77c19e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_8988_66d547bed1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_8991_e560f35755.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_8995_d834ad113b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_8997_e2086a253f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_8998_8348db1d24.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_9008_9f604fa3b6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_9011_5efb1dd95d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/neo_aqua_2438798fea.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/chong-nang-dang-sua-neoaqua-sunscreen-expert-milk-spf-50-30-ml.html
1885,"Kem bôi trĩ Hemocol Ointment Lancopharm hỗ trợ làm dịu, săn, se da vùng bị tổn thương (30g)",Chăm sóc cơ thể,Dược mỹ phẩm>>Chăm sóc cơ thể,"Lancopharm Hemocol Ointment làm dịu da vùng bị ảnh hưởng, săn, se và cấp ẩm da.",Đức,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07515_79fcff77d6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07513_344684cc48.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07508_158014e56e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07509_ad5861c028.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07510_5388a075da.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07512_fadeb7f65f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07511_075794685d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07514_bbf5da7631.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07516_7bf90ed814.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07517_86ba0df816.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/hemocol_ointment_d5a75c56f1.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-boi-tri-hemocol-ointment-lancopharm-30-g.html
1886,"Dầu xả hoa bưởi La Beauty ngăn ngừa gãy rụng, dưỡng tóc chắc khỏe (300ml)",Chăm sóc tóc - da đầu,Dược mỹ phẩm>>Chăm sóc tóc - da đầu,Dầu xả Hoa Bưởi La Beauty làm sạch mềm tóc và ngăn ngừa gãy rụng. ,Việt Nam,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00631_e6ce50588a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00648_02908ab106.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00632_be90067281.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00626_2480774784.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00627_51bdede4da.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00628_d476624e83.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00629_00d51c857c.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-xa-hoa-buoi-la-beauty-300-ml-muot-toc-giam-gay-rung.html
1887,"Dầu gội thảo dược La Beauty loại bỏ dầu nhờn trên da đầu, ngăn nấm, gàu và giảm gãy rụng (300ml)",Chăm sóc tóc - da đầu,Dược mỹ phẩm>>Chăm sóc tóc - da đầu,"Làm sạch tóc, loại bỏ dầu nhờn trên da đầu. ",Việt Nam,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00604_429bea69b5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00621_c8083e5718.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00605_e80bc77a26.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00595_580b153f00.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00598_7c9ad4e156.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00602_0e44e24b3d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00600_5cf9e33700.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00596_cbdb71346f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00622_79dcb9f2c7.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-thao-duoc-la-beauty-300-ml-duong-toc-suon-muot-phuc-hoi-toc-chuyen-sau.html
1888,"Dầu gội bồ kết La Beauty hỗ trợ giảm rụng tóc, dưỡng tóc óng mượt (300ml)",Chăm sóc tóc - da đầu,Dược mỹ phẩm>>Chăm sóc tóc - da đầu,"Làm sạch tóc, loại bỏ <a href=""https://nhathuoclongchau.com.vn/bai-viet/lam-cach-nao-de-xu-ly-toc-dau-va-nhon-bong-47942.html"">dầu nhờn trên da đầu</a>. ",Việt Nam,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00615_1d5d6e976b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00620_9664569853.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00616_58f3f7420c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00609_1adb96a2b5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00610_995a7eb3e6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00611_260cd92b57.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00613_870d7555d2.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-bo-ket-co-dac-la-beauty-300-ml-giam-gay-rung-duong-toc-ong-muot.html
1889,"Dầu gội hoa bưởi La Beauty hỗ trợ giảm rụng tóc, ngăn ngừa nấm gàu (300ml)",Chăm sóc tóc - da đầu,Dược mỹ phẩm>>Chăm sóc tóc - da đầu,Dầu gội Hoa Bưởi La Beauty làm sạch da đầu và tóc. ,Việt Nam,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09952_62c923e9a6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09951_e2b0df9ed4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09946_191f129d7c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09947_b872409085.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09948_72185219c9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09950_956b155d76.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09949_46a341404c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09954_d3a927e537.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-hoa-buoi-la-beauty-300-ml-giam-gay-rung-kich-thich-moc-toc.html
1890,"Kem chống nắng Reihaku Hatomugi Tone Up UV Milky Gel SPF50+ PA++++ nâng tone, dưỡng ẩm da (70g)",Chống nắng toàn thân,Dược mỹ phẩm>>Chăm sóc cơ thể>>Chống nắng toàn thân,"Kem chống nắng Reihaku Hatomugi Tone up Uv Milky Gel SPF50+ PA++++ giúp bảo vệ da trước tác hại của tia UV và duy trì độ ẩm cho da, giúp nâng tone da trắng hồng tự nhiên, dưỡng da tươi sáng, mịn màng.",Dạng kem,Nhật Bản,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503327_kem_chong_nang_nang_tone_va_duong_am_da_reihaku_hatomugi_tone_up_uv_milky_gel_spf50_pa_70g_9209_63ed_large_df4a98e165.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503327_kem_chong_nang_nang_tone_va_duong_am_da_reihaku_hatomugi_tone_up_uv_milky_gel_spf50_pa_70g_1676532362_9cf1618db9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503327_kem_chong_nang_nang_tone_va_duong_am_da_reihaku_hatomugi_tone_up_uv_milky_gel_spf50_pa_70g_8766_63ed_large_c98a291377.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503327_kem_chong_nang_nang_tone_va_duong_am_da_reihaku_hatomugi_tone_up_uv_milky_gel_spf50_pa_70g_5607_63ed_large_9242775eb7.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503327_kem_chong_nang_nang_tone_va_duong_am_da_reihaku_hatomugi_tone_up_uv_milky_gel_spf50_pa_70g_3080_63ed_large_3fc5e5a414.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503327_kem_chong_nang_nang_tone_va_duong_am_da_reihaku_hatomugi_tone_up_uv_milky_gel_spf50_pa_70g_1338_63ed_large_2855a89d8f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503327_kem_chong_nang_nang_tone_va_duong_am_da_reihaku_hatomugi_tone_up_uv_milky_gel_spf50_pa_70g_6995_63ed_large_a797c17491.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-chong-nang-nang-tone-va-duong-am-da-reihaku-hatomugi-tone-up-uv-milky-gel-spf50-pa-70g-37622.html
1891,"Kem chống nắng, dưỡng ẩm và làm sáng da Reihaku Hatomugi UV Milky Gel SPF50+ PA++++ (80g)",Chống nắng toàn thân,Dược mỹ phẩm>>Chăm sóc cơ thể>>Chống nắng toàn thân,"Kem chống nắng giúp bảo vệ da trước tác hại của tia UV và duy trì độ ẩm cho da, dưỡng da căng sáng, mịn màng.",Dạng kem,Nhật Bản,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503326_kem_chong_nang_duong_am_va_lam_sang_da_reihaku_hatomugi_uv_milky_gel_spf50_pa_80g_4289_63ed_large_cec03c1a1e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503326_kem_chong_nang_duong_am_va_lam_sang_da_reihaku_hatomugi_uv_milky_gel_spf50_pa_80g_1676532314_cbe74bc6be.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503326_kem_chong_nang_duong_am_va_lam_sang_da_reihaku_hatomugi_uv_milky_gel_spf50_pa_80g_4630_63ed_large_6f92fb1c84.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503326_kem_chong_nang_duong_am_va_lam_sang_da_reihaku_hatomugi_uv_milky_gel_spf50_pa_80g_3097_63ed_large_333c524ecd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503326_kem_chong_nang_duong_am_va_lam_sang_da_reihaku_hatomugi_uv_milky_gel_spf50_pa_80g_3492_63ed_large_ab70e1470c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503326_kem_chong_nang_duong_am_va_lam_sang_da_reihaku_hatomugi_uv_milky_gel_spf50_pa_80g_6410_63ed_large_8248c573e7.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503326_kem_chong_nang_duong_am_va_lam_sang_da_reihaku_hatomugi_uv_milky_gel_spf50_pa_80g_9932_63ed_large_ff9e899276.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-chong-nang-duong-am-lam-sang-da-reihaku-hatomugi-uv-milky-gel-spf50-80g-37623.html
1892,"Sữa rửa mặt Reihaku Hatomugi Acne Care and Facial Washing ngừa mụn, dưỡng ẩm và làm sáng da (130g)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)","<a href=""https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-ngua-mun-duong-am-va-lam-sang-da-reihaku-hatomugi-acne-care-and-facial-washing-130g-37624.html"">Sữa rửa mặt Hatomugi</a> chứa Dipotassium Glycyrhizinate và chiết xuất hạt Ý dĩ giúp làm sạch da, do đó, giảm nguy cơ hình thành mụn, mang đến một làn da thoáng sạch, mịn màng.",Nhật Bản,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503325_sua_rua_mat_ngua_mun_duong_am_va_lam_sang_da_reihaku_hatomugi_acne_care_and_facial_washing_130g_9270_63ed_large_3f5868bde7.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503325_sua_rua_mat_ngua_mun_duong_am_va_lam_sang_da_reihaku_hatomugi_acne_care_and_facial_washing_130g_1676532245_f981df8eb0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503325_sua_rua_mat_ngua_mun_duong_am_va_lam_sang_da_reihaku_hatomugi_acne_care_and_facial_washing_130g_9694_63ed_large_8ebf1fb96b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503325_sua_rua_mat_ngua_mun_duong_am_va_lam_sang_da_reihaku_hatomugi_acne_care_and_facial_washing_130g_8188_63ed_large_63bd97ab42.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503325_sua_rua_mat_ngua_mun_duong_am_va_lam_sang_da_reihaku_hatomugi_acne_care_and_facial_washing_130g_1661_63fd_large_d6755abf14.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-ngua-mun-duong-am-va-lam-sang-da-reihaku-hatomugi-acne-care-and-facial-washing-130g-37624.html
1893,"Sữa rửa mặt tẩy trang Hatomugi Reihaku Hatomugi W Cleansing Foam làm sạch da, loại bỏ bụi bẩn (130g)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)","Sữa rửa mặt chứa chiết xuất hạt Ý dĩ giúp làm sạch da, loại bỏ bụi bẩn và các lớp trang điểm, mang đến một làn da thoáng sạch, mịn màng.",Nhật Bản,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503324_sua_rua_mat_tay_trang_reihaku_hatomugi_w_cleansing_foam_130g_4340_63ed_large_04b889b69d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503324_sua_rua_mat_tay_trang_reihaku_hatomugi_w_cleansing_foam_130g_1676532189_09a7f51a5a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503324_sua_rua_mat_tay_trang_reihaku_hatomugi_w_cleansing_foam_130g_7434_63ed_large_e2c92367b5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503324_sua_rua_mat_tay_trang_reihaku_hatomugi_w_cleansing_foam_130g_1880_63ed_large_2a8efcc0d8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503324_sua_rua_mat_tay_trang_reihaku_hatomugi_w_cleansing_foam_130g_4093_63ed_large_850759a92c.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-tay-trang-reihaku-hatomugi-w-cleansing-foam-130g-37625.html
1894,"Miếng dán mụn ngày và đêm DermaAngel hút mụn, làm lành vết thương sau mụn (18 miếng x 15g)",Chăm sóc da mặt,Dược mỹ phẩm>>Chăm sóc da mặt,Miếng dán mụn ban ngày và đêm Derma Angel giúp:,Miếng dán,"TAIWAN, PROVINCE OF CHINA",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09318_6af5270b64.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09329_462226d282.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09320_3f661669d9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09324_972b43032b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09326_83c2803f91.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09327_e40d5ee96d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09328_8b25718969.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09338_e95b8702b2.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/mieng-dan-mun-ban-ngay-va-dem-derma-angel-12d6n-mieng-37628.html
